Customer_ID,Customer_Name,Address,City,Zip_Code,Meter_ID,Usage_kWh,Billing_Date,Rate_Code,Service_Type,Green_Energy_Opt_In
c8d57717-9055-436f-8aa5-f9d3335f2f59,John Johnson,"3052 Julie Manors Apt. 416, Lake Sean, SC 21717",Port Russellberg,01129,MTR-4969-fDa,433.51,2023-08-30,C1,Residential,False
3e19fc1d-9f6a-4a65-bd54-da044dcd0009,April Wallace,"200 Brown Run Suite 079, New Renee, VA 74025",North Elizabeth,83122,MTR-9201-TEF,367.28,2025-02-06,R2,Residential,False
f8cbab4c-9779-4e84-9e47-2e2276c3e642,Gregory Martin,"48591 Barton Burg, Michelleburgh, LA 73394",East Jasmineborough,68170,MTR-6382-UQo,474.06,2023-08-20,C2,Commercial,False
c6a07656-c5c9-4b91-bf6e-f9ed7e4ce29f,Krista White,"041 Porter Cove Suite 088, Freemanshire, MI 10662",New Annland,27044,MTR-3507-Ztb,756.76,2023-05-19,C1,Residential,False
8beb4e78-e683-43a3-bb82-b7963207343e,Tyler Garcia,"922 Savannah Flats Suite 901, Spencerport, AL 40891",Lake Marissaberg,35066,MTR-8749-jos,294.21,2024-11-30,C2,Commercial,True
268b84b6-3ec0-4285-8bc4-ec0ec2aef674,Molly Jackson,"330 Ruiz Row Apt. 415, Port Stephanie, ME 18665",Wrightmouth,19016,MTR-9310-SWZ,257.97,2024-11-03,R1,Residential,True
061efb95-68f8-4063-aeb1-9ad201a1fb0f,Thomas Floyd,"7416 Allen Mills Suite 667, Margaretborough, NV 13782",North Hannahchester,36545,MTR-6747-IyH,720.68,2023-09-03,C2,Commercial,True
a2cd1590-58af-493c-8aa2-b4c93ba5bd76,Susan Sharp,"1116 Matthews Landing, West Chad, DE 56898",Shirleystad,40853,MTR-9032-WZz,468.6,2024-01-10,C1,Commercial,False
0274ce40-e090-46b6-b186-a5a8d6ee526b,Krystal Hamilton,"8256 Joshua Streets Apt. 251, North Melissatown, TN 73465",West Linda,10722,MTR-2860-Rqj,399.64,2023-12-06,R2,Residential,True
c2492e5e-005f-40e6-95c3-b2dbf374190d,Kathy Lewis,"9141 Christopher Streets, North Lindsay, NH 40544",North Brettshire,04096,MTR-3625-ekA,655.99,2025-01-28,R2,Residential,True
bcf2fc3b-d958-44c2-a053-8c1ba84510a1,Joshua Miller,"7961 Mercado Field, East Joanneburgh, MD 91395",South Madison,10451,MTR-9783-szT,409.16,2024-01-06,C1,Commercial,True
34879e41-1a9c-472a-8eb9-047dba2ac3d9,Emily Brady,"0807 Brenda Mountain Suite 743, Bensonburgh, KY 23892",Morganbury,82516,MTR-8501-DGS,773.9,2024-10-27,R2,Residential,True
6b790d01-3cf8-4d20-bbad-793f87a1ec02,Julie Padilla,"26915 Ross Mews Apt. 072, Hernandezbury, DE 94894",Hammondbury,14374,MTR-1102-SzB,601.69,2024-01-18,C2,Residential,True
f8f9a45d-0f55-4896-b610-396b7df59abf,Justin Williams,"USCGC Bray, FPO AP 54272",Edwardhaven,44373,MTR-5948-epL,426.81,2024-03-24,R2,Residential,False
47a2a10b-b62e-4b49-a472-96a4ff38b918,Willie Morgan,"USNS Clark, FPO AA 99447",North Jennifer,33672,MTR-7773-IRk,823.6,2025-02-04,R2,Residential,True
3b41c943-ebd8-43b1-8b3d-0c3617d09810,Joseph Stokes,"97508 Ashley Shoal Apt. 385, Graveshaven, DC 73524",Catherinestad,39508,MTR-4608-Ugr,409.14,2023-09-13,C2,Residential,False
69be173a-850e-40ad-9872-f72ee5b4a1ae,Cindy Kelley,"78362 Arnold Stravenue, Christineport, TX 89436",South Tommychester,73428,MTR-4968-fLL,611.31,2024-04-07,C2,Residential,False
755d814b-5f5b-4255-a544-9887b36ab3ed,Tommy Romero,"044 Nguyen Key Apt. 792, Shannontown, WV 57031",East Jenniferport,31544,MTR-1651-iLs,544.89,2023-06-15,C2,Residential,True
94ad6252-15bc-4a3e-bf76-55d7f97c6c3c,Stephanie Lara,"82000 Brooke Plain, South Danaside, SC 35640",Villaland,31813,MTR-2010-jTx,695.26,2023-06-22,R1,Residential,False
a3209116-222d-46a4-8163-b6ce1877bc06,Tyrone Collins,"09222 David Passage Apt. 690, Port Stephanie, ND 28950",Toniside,23150,MTR-4522-gRe,734.23,2023-04-22,C2,Residential,True
97867b12-1328-4726-a4f4-34d6d1e91691,Brendan Palmer,"232 Thomas Inlet, Devonland, WI 51873",Kristinastad,03240,MTR-1245-qXo,504.8,2025-01-23,C2,Commercial,False
a995ecc3-6f5b-49a6-8ff1-c51f915cb31b,Paul Martin,"814 Weaver Skyway, Lake Frank, ID 17134",Alexandermouth,21919,MTR-8297-CML,386.99,2025-01-31,R1,Residential,False
4aab47b2-3c9d-428a-a176-1930f6d70248,Juan Gilbert,"6199 Miller Pass Apt. 863, North John, NV 99164",Anthonyhaven,88999,MTR-1159-AEY,569.0,2023-04-26,R2,Residential,True
ed1115d7-50a4-4c85-99d5-7b0242d04d55,Lori Roberson,"45544 Anderson Neck, Lake Brettview, RI 89802",North Clintonburgh,01186,MTR-1212-piu,398.34,2025-04-10,C2,Residential,False
d4f76322-b362-40d2-a498-8bdecd0254db,Matthew Moore,"4225 Gonzalez Forge Suite 485, New Jasonmouth, KY 29640",Christyland,39944,MTR-6209-GBL,802.01,2024-06-22,C1,Residential,False
73e7f042-516c-4b0a-9385-3918bc4015fa,Donald Freeman,"60830 Freeman Mews, Webbstad, MI 76727",East Nicolefort,63295,MTR-7008-QDi,520.48,2023-10-10,C2,Residential,False
f18cccdc-131e-4723-bbcd-f203459ee674,Daniel Anderson,"57333 Forbes Parkway Apt. 790, East Amanda, OR 38645",North Dianemouth,64904,MTR-0463-aOA,445.2,2024-07-11,C2,Commercial,False
c5285425-c7a9-433c-a2d8-39d333e4f986,Kelly Rodriguez,"6947 Gill Ridge, South Sheila, NC 16203",Laurenchester,94026,MTR-8272-Dmi,527.7,2023-06-11,R1,Commercial,False
1b0c62eb-27c8-4c6c-9be5-a4c395af6d0c,Troy Ward,"9624 Natasha Union, Ericview, DC 99377",East John,05715,MTR-3411-moY,297.93,2023-06-23,C1,Residential,False
50647c59-774f-4354-b316-ce642a147a96,Christina Smith,"73720 Thomas Stream Apt. 117, Daniellemouth, MO 60095",Daviston,62681,MTR-2377-piM,354.26,2023-10-16,R2,Commercial,False
5bb8b9c8-8932-49f3-9ee8-9a4c681134e2,Mark Smith,"3510 Chavez Hollow Suite 499, Port Jennaville, MO 64490",West Amandaberg,12008,MTR-9155-IEe,680.06,2024-02-07,R2,Residential,False
73b0d676-3527-45c8-8534-ca08f6f24d1c,Daniel Williams,"02492 Emily Stream, North Annbury, DE 70420",North Lindashire,00961,MTR-8724-YVp,401.47,2024-09-25,C1,Residential,True
da3c45ca-43d7-4f2b-b69d-e1e34eed4124,Melissa Robinson,"5039 Brian Ville, New Sherry, ID 99001",Reeveshaven,53748,MTR-3879-cKz,342.96,2023-09-29,C2,Commercial,False
cebeabaa-2859-4b34-9725-d2c71eb2a7b8,Mitchell Jimenez,"37312 Flynn Burgs, Andreahaven, VA 71995",Port Jessica,65031,MTR-0528-LgG,580.5,2024-06-29,R1,Commercial,True
b46788bd-d38e-43e4-8de1-087bafa14a55,Bethany Liu,"599 Perez Square Apt. 927, New Brittanyhaven, UT 87377",Port Heather,91478,MTR-8700-oyf,677.86,2023-12-24,C1,Commercial,True
370b9a29-0a53-4df9-9a72-083cb266986c,Mitchell Williams,"91062 Joshua Meadow Suite 863, Port Jeffreyland, MS 76365",North Thomas,81544,MTR-9135-pcU,607.84,2023-05-20,C1,Commercial,False
25f88c74-53ea-4919-9b48-62c2d5ff2a1f,Bianca Davis,"670 Banks Square Suite 444, North Amyland, CT 45465",Josephport,08453,MTR-5784-XZa,649.41,2024-06-04,R2,Commercial,False
f7e9101d-3f8b-4433-b60e-695c1759ba96,Anthony King,"2557 Alexis Cove, New Troymouth, ME 23493",Port Jillian,32205,MTR-6201-Xcf,386.48,2023-10-08,R1,Residential,True
0c880714-8372-47e0-a570-46ea5b11f51f,Michael Summers,"27275 Danny Key, South Kimberly, TN 19793",South Michaelmouth,82385,MTR-5245-xop,286.73,2024-03-12,C1,Residential,True
d1f16485-429a-4a7c-8c80-d33aad5be3c8,Ricky Hall,"434 Jessica Lights, New Eric, NV 99734",North Madison,74071,MTR-5247-swR,725.2,2024-06-24,R1,Residential,True
f3bc9a71-07f4-4ee5-ac82-989ffd9cfbb0,Joyce Kelly,"77719 Russell Knoll Apt. 465, Mitchellton, MS 71048",New Kristin,45078,MTR-6744-ezn,451.6,2023-08-24,C2,Commercial,False
8e52fc42-73c3-44a6-9ac7-26b667863fb3,Anne Medina,"987 Ronald Highway Suite 292, Port Tylerborough, WI 03049",Port Teresamouth,95579,MTR-9092-Wxb,462.38,2024-12-17,R2,Residential,False
183fea70-3ff6-479e-8cd4-b90abf8211bc,Benjamin Johnson,"110 Anthony Vista, Fernandezville, NC 21010",Jesusfort,33100,MTR-0247-htl,699.23,2024-03-17,C2,Commercial,False
cb371d97-cdcc-4d6a-9a16-998c7648776e,Kyle Perry,"4198 Shelton Causeway, East Jacob, VA 68030",Gonzalezview,96851,MTR-2357-BYK,583.43,2024-10-25,R1,Residential,True
0fc98d2e-030f-4be9-9f17-8f9323c97a1e,Melissa Newton,"92274 Russo Greens, Jessicaport, LA 63705",New Mary,58992,MTR-9490-BJa,568.38,2024-01-23,C2,Commercial,False
38e7e019-fb89-46c8-87ec-fe71d49347fc,James Franklin,"USCGC Stone, FPO AA 93432",Bellfurt,94677,MTR-6192-HDo,824.75,2024-03-25,R2,Commercial,False
668c879b-d2dc-42c8-b2b8-d8aa21768dd7,Caitlin Curry,"4771 Collins Lodge, Grantmouth, WI 76241",Ambertown,58184,MTR-7341-zNq,403.47,2024-11-26,R1,Residential,False
f004e897-a15b-4e18-afb0-64065f4b1a97,Barbara Glover,"61376 James Lane, Port Annmouth, PA 27279",East Robert,75704,MTR-5321-jDw,639.18,2023-10-07,C1,Residential,False
960be0f4-9513-4c22-9583-9b99a50a13dc,Ryan Harmon,"PSC 8787, Box 9091, APO AE 66076",North Jesse,85647,MTR-3806-PKl,508.55,2024-02-20,C2,Residential,True
13325c31-d010-418a-aadc-9960424211e2,Andrea Hughes,"Unit 2126 Box 3581, DPO AA 57429",Claytontown,66319,MTR-9815-hRG,540.29,2024-10-22,R2,Residential,False
329fc417-1081-4d45-bf45-f8a20594b24f,Keith Solis,"62251 James Manor, Port Tammy, LA 38591",West Mary,85178,MTR-5634-Vxx,729.27,2024-05-06,C1,Commercial,False
cf2e3296-7184-4713-a55f-65b7e709fba6,Bryan Tucker,"284 Jennifer Courts, West Nina, AR 06154",Nicholasmouth,32772,MTR-4660-qQg,576.18,2024-10-29,R2,Residential,True
d8e70aeb-e7b3-4085-978b-e96820f87ba2,Holly Grant,"91828 Eric Orchard, Barrettchester, TN 61644",South Billybury,19551,MTR-9472-MOW,580.74,2024-01-03,R1,Commercial,False
1f5df912-54e0-4431-8f13-3b65d450afa2,Ryan Skinner,"17294 Christina Forge, Bellborough, MT 89920",South Christopher,09040,MTR-1408-RVD,660.88,2024-08-27,R1,Residential,True
0cf697a5-7603-436c-b139-4e3c0aee2557,Julia Mullins,"141 Simpson Ridges Apt. 845, New Erichaven, KY 81971",East Crystalfurt,25573,MTR-0796-vXO,445.26,2024-08-02,C2,Residential,True
6ee35607-92ea-4324-ac93-e5962b015723,Janet Graves,"85194 Nathaniel Lodge Suite 593, Brianville, NH 48155",Alexanderview,60661,MTR-2061-Dxx,374.12,2024-04-25,R2,Residential,False
7f0223bc-651e-4252-b974-4cded259f960,Angela Hunt,"997 Donald Junction Suite 502, West Christina, VT 15921",East Becky,03083,MTR-0476-nLW,343.28,2025-03-26,R2,Residential,True
6d39da75-aee7-4ab2-a1fa-8e7a078c26ce,Isaiah Turner,"2544 Noble Road, East Erinmouth, MD 72048",Evelynville,56068,MTR-6318-yll,205.05,2024-07-02,R2,Residential,False
e886a011-36f7-426c-9a9c-06792c3d17e2,Phillip Scott,"7723 Alexander Oval Apt. 907, Patriciachester, ND 01087",Lake James,00732,MTR-4596-nCQ,808.43,2023-12-24,R1,Commercial,True
722dce13-47a4-4c42-8665-34972fe922aa,Jessica Reynolds,"7940 Stephen Mountain, East Christina, DE 65975",Lake Seanmouth,31461,MTR-8206-SyZ,334.52,2025-02-14,C2,Residential,True
9d3616a1-08de-4921-a60c-b547e2280fe3,Melinda Jacobs,"61454 Johnson Stravenue, New Christopher, MN 50613",North Jessica,57336,MTR-6725-vTf,466.81,2023-10-19,R2,Commercial,False
a5b40983-3eeb-404a-9df2-372e9e825aae,Danny Butler,"848 Jones Route Suite 922, Port Mark, AZ 93441",Jaystad,23732,MTR-9211-UKi,458.48,2024-10-24,R2,Residential,True
e1fdc6d1-6978-4221-bfb7-5c574b8c031f,Matthew Bennett,"1174 Lopez Road, New Jill, ND 33686",Suzannetown,87357,MTR-1000-Hra,546.11,2024-10-24,C1,Commercial,False
1674eb65-0f9c-4300-baa1-c5678cf9eea9,Carl Jackson,"0435 Tony Rest, North Samuel, CA 04874",Warnerview,10854,MTR-3051-tAz,622.36,2024-12-24,R2,Residential,False
6b52f93c-2321-464e-a20d-4a1f479f6628,Stephen Wilson,"6314 Fleming Locks Apt. 265, New Amandafort, MA 66775",Baldwinmouth,72851,MTR-1890-Itv,629.07,2024-07-20,C2,Residential,False
cc152a1b-e278-4642-a484-e035330faaa3,Charles Robinson,"9978 Ronald Manor, New Richardland, OK 72483",Chelseaburgh,68189,MTR-5531-EGO,412.54,2024-01-28,C1,Residential,False
fe7c80e9-a179-4e93-bfc8-25ac869bc00f,Chad Poole,"USCGC Mitchell, FPO AA 92932",Lewishaven,41427,MTR-9174-vvp,474.93,2025-02-21,C1,Commercial,True
04ffeab2-cb7b-4b3a-8b2d-158acd5ae324,Matthew Dominguez,"77854 Murray Neck, Johnsonton, WI 84088",Acevedoville,63867,MTR-2419-JFa,542.39,2024-02-04,C1,Commercial,False
b69f75c5-c82b-41be-a1eb-64e6fd498e20,Christian Shelton,"834 Hensley Haven Apt. 275, Christopherland, MD 56309",East Susan,82390,MTR-4795-cqy,462.7,2025-02-16,R1,Residential,True
c80c2195-8b65-44ce-bacc-99705beec570,Makayla Friedman,"0156 Peter Throughway Apt. 805, South Valerie, FL 03976",South Andrew,88628,MTR-3193-gvd,741.1,2023-10-28,C1,Residential,False
90ce82e8-e9a5-4368-9812-9eb27c13f47a,Katherine Downs,"6316 Randolph Lodge Apt. 664, Port Ethan, MA 43616",Parkerchester,70056,MTR-4934-waA,573.65,2023-08-18,R2,Residential,True
453b45fe-636c-4499-9254-aad3809cd839,Lisa Singh,"833 Desiree Greens, Lake Eric, LA 67507",Lyonsfurt,98432,MTR-5024-HjI,610.23,2024-02-04,R1,Commercial,True
98dc9e0b-51a1-45df-86ac-10102e0869c1,Brittany Allen,"206 Graham Fords, Vincentmouth, UT 11991",Stephanieville,03364,MTR-4386-XAu,599.43,2025-03-08,R1,Residential,True
cf89569d-e550-4736-8780-6e713811b519,Robert Miller,"28100 Jamie Expressway, Rossland, OH 02215",Stephaniestad,42806,MTR-0286-suF,676.02,2024-09-27,R1,Commercial,True
cf03f0c8-0eff-45bd-87eb-340dc74e48ff,Melanie Baker,"4991 Dudley Divide Suite 765, East Michelleport, GA 46962",East Tabithaborough,24902,MTR-0366-unh,527.15,2025-02-19,R1,Residential,False
5b80b8d1-8788-4fed-b8c0-4ed8fdd4ff21,Gerald Allen,"29153 Harris Islands, South Charles, NH 52291",Jonathanstad,81293,MTR-7073-hMM,305.48,2025-02-05,R1,Commercial,False
3b964c74-ffe6-4994-9580-4c2ac44fc4b8,Vincent Hays,"2429 Jason Burg, Port Elizabethfort, TX 06325",Robinsonstad,17483,MTR-7993-waZ,559.95,2024-04-10,R1,Commercial,True
3f738f50-19a2-476f-a8dd-2bfdf956be95,Valerie Lopez,"4608 Kenneth Points Suite 491, Paultown, OH 27004",Martinville,20628,MTR-5700-zKQ,402.3,2024-12-10,R1,Commercial,True
889fe107-443b-4d0f-bdbc-3093a8284442,Anthony Schmidt,"31534 Bennett Cove, Mitchelltown, WV 84036",Micheletown,81725,MTR-3533-Zld,420.71,2023-07-18,C1,Residential,False
bcaff931-ead1-4464-8a8e-858cd0f81063,Dean Harris,"41648 Neal Pines Apt. 397, Lake David, MO 04713",Thomasborough,46153,MTR-3836-TcY,587.95,2023-11-29,C2,Commercial,True
f2a32efd-ff13-4c80-8398-c3320e500785,Rhonda Allen,"963 Richardson Knolls Apt. 121, West Sandrashire, OR 46116",South Dannystad,38140,MTR-6082-kwd,685.74,2023-11-19,R2,Residential,True
fb8fe8c4-d8b4-4ead-9360-8edf382b5b86,Ruben Charles,"9530 Kim Loaf, Josephfort, MA 82231",South Spencer,75378,MTR-2950-AxR,503.19,2025-02-20,R2,Commercial,False
ef69a980-5ad4-49ef-a36f-a890cc21cbdb,Jennifer Brooks,"9914 Hernandez Cliffs Apt. 203, Smithmouth, IA 98245",Johnnyland,48525,MTR-8677-VRG,546.32,2023-06-13,C1,Residential,True
2c78644f-d860-45a2-bdd5-b0f8d6d744fd,Jacqueline Owens,"2121 Austin Lodge, Franklinstad, CO 05801",Bethmouth,64448,MTR-3898-xdG,755.33,2024-01-19,C1,Commercial,True
5168bbf2-97af-4bde-bc8e-9d782d14e9f4,Sydney Elliott,"PSC 8486, Box 5425, APO AP 43905",Sandramouth,28572,MTR-4258-qDm,536.11,2023-04-26,R1,Commercial,False
5bd93609-b297-4782-bcf4-74aace63cb1a,Gary Chavez,"22905 Campbell Court Suite 105, Jimenezberg, IL 91988",Jennyton,84049,MTR-4183-GVL,890.25,2023-12-30,C2,Residential,True
b4157cea-0738-4ba4-9770-a3dbe9fa97e2,Stephanie Salinas,"070 King Path Suite 235, New Cynthia, TN 86971",North Jamesburgh,83882,MTR-2800-TFG,584.83,2023-06-16,R1,Residential,False
91519998-f293-4585-9a07-d758b357f3f9,Raymond Valenzuela,"5204 Webb Canyon, Adrianatown, NV 51715",North Jaimemouth,26276,MTR-0643-VFc,235.89,2025-01-16,C1,Commercial,False
f2c84743-9027-4770-a460-d0d2904883c1,Theresa Ward,"55382 Kirby Inlet, New Jim, MO 21641",Port Stephenstad,91816,MTR-3432-Gzw,613.0,2024-07-31,R1,Commercial,False
cf767343-fced-4994-9631-c383303014d0,Jacob Kennedy,"63483 Young Summit Apt. 301, Paulachester, NE 63775",Port Michael,43896,MTR-1524-iki,557.17,2024-07-06,R2,Residential,False
8ac8ad93-7e02-421d-b86b-543ae1b243cc,Jenna Velazquez,"80954 Amber Square, North Jason, CT 06217",Chaneychester,54979,MTR-2035-glU,693.46,2024-09-27,R2,Commercial,True
09b7fdf7-7d8d-4ddd-acf1-49cb4f1e1a37,Kathryn Rivers,"044 Jeffery Lakes, New Ambershire, IA 33815",Barbaraland,97766,MTR-4015-rhs,600.98,2025-01-13,R1,Commercial,False
9a069295-3b8d-4447-8e61-065f171b1b80,Daniel Ramirez,"008 Wiley Lodge Suite 865, Adrienneport, GA 46578",North Jasmineberg,22575,MTR-4662-Cpq,479.23,2025-04-18,C2,Residential,False
7a5d7c82-86c5-447c-851a-00393803dcee,Greg Wood,"6857 Diaz Mews Suite 429, South Tristan, CO 79537",West Rachelmouth,84695,MTR-0840-iji,316.36,2024-04-20,R1,Residential,True
9d37efb6-eafb-4e90-94ec-84ce002ccb25,Susan Armstrong,"67494 Michele Track Apt. 166, New Susanstad, ID 67243",New Kyle,27270,MTR-5053-LQv,468.65,2024-11-28,R1,Residential,False
573bfc17-2167-435e-8e73-34f233932b6c,Taylor Stark,"871 White Brooks Apt. 577, Deanville, KS 07149",Belindaborough,81633,MTR-5630-KqX,372.42,2024-02-16,C2,Commercial,True
cd6bb03b-eb35-47a0-ad6e-0291b7893986,Brandon Peterson,"636 Karen Cliff, Morganstad, IL 96357",Rodriguezchester,27767,MTR-4511-qTU,412.92,2024-02-17,C2,Commercial,False
0f3f0f48-52d6-4779-9e43-79cbd8230076,Linda Morris,"7630 Flores Plain Suite 827, Esparzaport, SC 51406",Ayalahaven,88905,MTR-1086-ReH,588.29,2024-01-22,C2,Commercial,False
b466fab6-962c-44dd-a5d0-7461059c1574,Laura Sanders,"8973 Danielle Station, Mullinsmouth, CT 35672",South Saraburgh,22271,MTR-9023-yIA,750.49,2023-09-13,R2,Residential,False
1c654aa2-c63c-421d-a443-5958eacf33a9,Catherine Castaneda,"298 Ricky Mountain Suite 190, Edwardsmouth, CO 13496",Scottstad,95261,MTR-6446-bYB,559.2,2024-02-02,R1,Commercial,False
5d696bc8-dc54-459b-86bb-42c7d8b2f8b6,Jesse Pollard,"USNV Meza, FPO AA 48186",Lake John,35927,MTR-8198-NnP,320.62,2024-11-24,C1,Residential,True
b45c9a54-5fa3-4531-9291-6e60f5e72daf,Jacob Love,"4981 Pope Rest, Blackwellland, OH 69675",Thorntonview,42646,MTR-6512-TXM,566.69,2024-03-29,C2,Residential,True
96053035-6545-4030-a981-fa54f121e129,Mrs. Janice Fitzpatrick,"1872 Mckee View, Lake Jacobchester, IL 84614",Alexandriafort,26279,MTR-6860-EmE,679.49,2024-10-10,C2,Commercial,True
52961fb3-4d40-4b28-9628-ddcd19dd3e8c,Zachary Mckay,"42060 Fowler Cliff Apt. 697, Bishopmouth, IA 44239",North Edwardhaven,90712,MTR-3750-Ldc,408.53,2025-01-11,R1,Residential,False
bb7b6c05-2852-4ca2-b9d2-014a22ee7f07,Lauren Wright,"219 Page Corner Apt. 232, Mccarthyton, UT 62608",New Lisaport,49787,MTR-2530-pqT,479.9,2023-05-10,C1,Commercial,False
a3a6ef83-cab6-4107-afd6-9b3af2dd9456,Teresa Velasquez,"7592 Shawna Garden, Port Tinaport, RI 74384",Lake David,50111,MTR-8283-gdE,502.2,2024-07-27,R1,Residential,False
51397c06-a630-4d9d-bcb9-23f5f5edf382,Eugene Parker,"6431 Taylor Common, Lake Destinyfurt, WI 09240",Lake Jennifer,27800,MTR-6145-FAp,382.27,2025-01-01,R1,Residential,True
8fddbebc-f7ff-48d4-b509-f08a2c988bca,Amy Knight,"701 Nichols Vista Apt. 505, Sandrastad, ID 14820",South Leslie,70437,MTR-2040-CUq,597.24,2024-03-07,C2,Residential,False
9d1c0838-edc8-4ca8-a3bc-d6f3b18d2c8c,Randy Perez,"25470 Lee View, East Michaeltown, KY 91266",Schneiderbury,61948,MTR-9039-skj,481.86,2024-02-10,C2,Commercial,True
aa604892-3926-42e9-9b58-eb49c9784b52,Melanie Smith,"7186 Crystal Groves Apt. 681, North Kenneth, IN 99288",East Alexander,23606,MTR-9785-Tvs,562.93,2023-07-12,R2,Residential,True
60ddc7f1-2ce3-4822-9080-12b896c56fe7,Melissa Martinez,"2078 Daniel Key, Markport, HI 17823",North Ernest,24282,MTR-3864-FMv,366.88,2024-04-27,C1,Commercial,True
4b657bcc-b041-4f19-bbe7-18354e8bf78a,Samantha Gillespie,"0218 Rodney Mews Suite 252, Garzaport, KY 46491",Lake Jessicatown,16138,MTR-4622-wDm,434.38,2024-04-01,C1,Residential,False
0075d3d5-ba94-4a66-ad7e-4a452099e71f,Bryan Richardson,"906 Burns Row, North Jessica, WV 73465",Martinezshire,16185,MTR-9626-myD,608.36,2024-04-27,C2,Residential,False
92a54d04-f2dd-41f5-b3b6-d344f2e3c6f0,Anna Cantu,"44371 Felicia Path Suite 257, Whitneyburgh, IN 60820",Eugenemouth,65090,MTR-5655-SMa,444.08,2024-10-03,C2,Residential,False
c55523ed-fe89-46c8-99cb-3540643ffdae,Christopher Cox,"Unit 5349 Box 7248, DPO AA 68684",North Katherine,36934,MTR-7066-FqO,759.04,2025-03-16,C2,Commercial,False
2e9ce8ff-084a-4c4b-9146-8cdcf7164b73,Diana Kemp,"25350 Susan Falls, Villaview, MO 84347",Lake Lauren,07748,MTR-8713-nFx,440.05,2024-08-27,C1,Commercial,True
cf0df860-ebc9-4914-9176-a9d19a3624d6,Taylor Salinas,"84713 Eaton Junction, Hobbsfort, MA 18901",North Lisa,77743,MTR-5584-WYL,533.7,2023-11-15,R2,Commercial,True
a3bfe403-388c-4751-9c83-79aef7b02805,Ryan Santos,"200 Smith Drive, Lake Tara, AR 25108",Lake Jessica,66211,MTR-8454-KJD,639.89,2023-05-31,C1,Commercial,False
7f05fbf5-efca-4577-9aa6-f7cb90c7e6ac,Amber Crawford,"384 Calhoun Ville Apt. 500, North Lee, MT 31943",Baxterside,27165,MTR-1136-EuZ,287.25,2024-11-25,C2,Commercial,False
13eb22c9-bece-421a-94c7-743b2401342a,Carla Wong,"6943 Savage Parkways Suite 949, New Barbaraside, MD 91435",Port Timothyberg,05621,MTR-2551-JhH,235.88,2024-12-30,C2,Residential,False
51cbf9e5-fb7d-4ba1-98c8-8c483ced4d1f,Allison Rice,"445 Wright Estates, Jimenezborough, MD 76724",Sanchezside,88574,MTR-1542-EMs,271.15,2023-09-20,R2,Residential,True
f68c62e6-e2a4-4909-a2dd-22d52afaab7b,Sheri Hoover,"318 Rodriguez Manor, Hallport, WY 67629",Rodriguezland,64726,MTR-6308-sBi,689.39,2024-02-23,R1,Commercial,False
ab86bafd-b57e-4883-9258-6d9016b6bf61,Jeremy Chavez,"54168 Kenneth Underpass, Bryantstad, KS 87908",Randallfurt,45053,MTR-7279-Kud,417.22,2024-10-16,R1,Commercial,True
55f3ad50-e2fb-4984-bab2-7bcea39c3bd5,Jennifer Nguyen,"406 Day Park, Gomezburgh, NJ 90190",Lawsonhaven,70527,MTR-3771-kdP,883.73,2024-03-04,C1,Commercial,True
35adde88-43e4-4668-82ea-d2df725656e3,John Rodriguez,"075 Michael Flats Apt. 456, Port Annette, ME 87888",Port Erinburgh,32833,MTR-2283-WMf,415.36,2024-09-24,R1,Commercial,True
59b9222c-115a-4fac-b173-fcdf3fe1e8f3,Maria Williams,"1582 Janet Forest Apt. 947, Johnsonshire, NV 54015",Jerryburgh,30664,MTR-6510-nne,527.68,2024-04-01,R1,Residential,True
b86d066b-1ba8-47c6-897a-24ad41b455b8,Melody Ochoa,"Unit 5612 Box 4983, DPO AE 39630",New Jennifer,93099,MTR-4059-wng,731.32,2024-06-22,C1,Commercial,True
702f31e5-62cc-4604-8c53-644b0053f649,Tara Brown,"7969 William Drive Suite 291, Dawnbury, IL 99269",Kendraton,15466,MTR-5714-vMY,800.91,2025-01-08,C2,Commercial,True
2a9527f6-f817-4ebf-ab6e-64c5bb8aa843,Holly Banks,"083 Kathleen Common, Barkerhaven, NV 90917",Tylerbury,66217,MTR-1511-waf,809.23,2024-04-22,R1,Commercial,True
e1bbb8cd-7e3a-4f07-a9fd-28e6e271fff9,Amber Johnson,"8687 David Mount Apt. 811, Williamsonview, DE 87423",Jenniferburgh,34865,MTR-9809-CLC,681.25,2023-07-23,C2,Commercial,False
6016c743-8bc8-4a02-99ea-493660f34ebc,Scott Thompson,"9718 Parks Station, West Jeremyshire, TX 61095",Roachport,38414,MTR-6595-xXI,653.61,2023-08-12,C1,Residential,False
c9ea356a-7abf-4ebf-942c-b1ae19f738cb,Eric Flores,"4191 Robbins Square, Dianeville, DE 63551",Shaneport,48119,MTR-8691-koF,588.88,2025-02-26,C2,Residential,False
c21c3fb3-a6a5-40ff-93fb-71d0dd326d9c,Theresa Wilson,"42274 Kenneth Common Apt. 285, Lake Steve, DE 06983",Port Jennifer,57293,MTR-0921-JMj,616.75,2024-12-12,C2,Commercial,True
7387928a-29a3-4b6d-b9bf-ca38afe9be90,Eric Ponce,"4318 Benjamin Inlet Apt. 460, Port Tabithaside, MI 34521",Billyburgh,38551,MTR-7114-hJM,417.32,2023-07-07,C1,Residential,True
